제목,언론사,날짜,링크
"""삼성전자 '작업환경보고서' 공개대상 아냐""…2심서도 삼성 승소",연합뉴스,20200513,http://yna.kr/AKR20200513060900061?did=1195m
"삼성전자 ‘평택 반도체 공장’ 공사장, 코로나 확진자 나와 폐쇄",한겨레,20200514,http://www.hani.co.kr/arti/economy/marketing/944904.html
"방역당국 ""삼성전자 평택공장 증설현장 확진자, 53명 접촉""",연합뉴스,20200515,http://yna.kr/AKR20200515081500061?did=1195m
미·중 다툼에 새우등 터지게 생긴 삼성전자의 선택은 [황정수의 반도체...,한국경제,20200516,https://www.hankyung.com/economy/article/202005153878i
"코로나로 앓아누운 화웨이, 삼성전자 큰손고객 목록서 빠졌다",머니투데이,20200517,http://news.mt.co.kr/mtview.php?no=2020051714504791334
"삼성전자, C랩 과제 5개 스타트업 창업 지원",연합뉴스,20200518,http://yna.kr/PYH20200518008400013?did=1196m
"삼성전자, 글로벌 TV시장 점유율 1위…전년比 3.1%p 상승",동아일보,20200519,https://www.donga.com/news/article/all/20200519/101114536/1
'최우수 경영' 국내 기업에 삼성전자…2위는 KT&G,연합뉴스,20200520,http://yna.kr/AKR20200519167500003?did=1195m
"삼성전자, 평택에 파운드리 신설… 총 7개 파운드리 체제로",한겨레,20200521,http://www.hani.co.kr/arti/economy/economy_general/945906.html
삼성전자가 TV를 스크린이라고 부르는 이유,한국경제,20200522,https://www.hankyung.com/economy/article/202005225391i
삼성전자는 중국 화웨이를 살릴까 버릴까 [황정수의 반도체 이슈 짚어보...,한국경제,20200523,https://www.hankyung.com/economy/article/202005237995i
"삼성전자, 앱 통해 혈압 이어 심전도도 체크한다",조선일보,20200524,https://news.chosun.com/site/data/html_dir/2020/05/24/2020052400278.html?utm_source=naver&utm_medium=original&utm_campaign=news
"삼성전자-현대차, '구글세' 불똥..산업계 ""외교 노력 시급""",파이낸셜뉴스,20200525,http://www.fnnews.com/news/202005251145039782
‘불법승계 의혹’ 이재용 삼성전자 부회장 검찰 출석,한겨레,20200526,http://www.hani.co.kr/arti/society/society_general/946479.html
"삼성전자, e스포츠 전문기업 'T1'과 게이밍 협력",전자신문,20200527,http://www.etnews.com/20200527000106
"대법 ""'갤노트7' 폭발·단종에 삼성전자 손해배상 책임 없다""",한국경제,20200528,https://www.hankyung.com/society/article/202005286104i
"검찰, 이재용 삼성전자 부회장 사흘 만에 재소환",MBC,20200529,https://imnews.imbc.com/replay/2020/nw1200/article/5790349_32496.html
"이재용 삼성전자 부회장, 17시간 반 검찰 조사받고 귀가",조선비즈,20200530,https://biz.chosun.com/site/data/html_dir/2020/05/30/2020053000262.html?utm_source=naver&utm_medium=original&utm_campaign=biz
사상 첫 GSAT 이틀째…오전·오후 삼성전자 시험만 진행,아시아경제,20200531,https://view.asiae.co.kr/article/2020053108331181842
삼성전자 또 '초격차'...평택 2라인에 낸드플래시 생산라인 투자,뉴시스,20200601,http://www.newsis.com/view/?id=NISX20200601_0001043168&cID=13001&pID=13000
"삼성전자, 평택 2라인 낸드 생산에 8조 투자...재계 ""과거 족쇄 풀어야""...",뉴시스,20200602,http://www.newsis.com/view/?id=NISX20200601_0001044225&cID=13001&pID=13000
"이재용 삼성전자 부회장, 檢수사심의위원회 소집 요청",뉴스1,20200603,https://www.news1.kr/articles/?3953682
"검찰, 이재용 삼성전자 부회장 구속영장 청구",연합뉴스,20200604,http://yna.kr/AKR20200604096300004?did=1195m
"이인용 삼성전자 사장, 준법감시위 사임의사",조선일보,20200605,https://news.chosun.com/site/data/html_dir/2020/06/05/2020060500155.html?utm_source=naver&utm_medium=original&utm_campaign=news
삼성전자 인도공장 직원 1명 양성…일부 가동 중단,SBS Biz,20200606,https://cnbc.sbs.co.kr/article_hub/10000985594?division=NAVER
삼성전자 호소문 전문,디지털타임스,20200607,http://www.dt.co.kr/contents.html?article_no=2020060802100351781001&ref=naver
대학생 입사 선호 2위는 삼성전자…그럼 1위는 어딜까?,한국경제,20200608,https://www.hankyung.com/society/article/202006082249i
베일 벗는 삼성전자 '갤럭시노트20'…스펙 보니,아이뉴스24,20200609,http://www.inews24.com/view/1272092
'탁구장 감염' 부모 확진…삼성전자 수원사업장 폐쇄,SBS,20200610,https://news.sbs.co.kr/news/endPage.do?news_id=N1005829780&plink=ORI&cooper=NAVER
"삼성전자 작년 매출 85% 해외서… ""코로나, 한국 수출기업에 직격탄""",파이낸셜뉴스,20200611,http://www.fnnews.com/news/202006111741555023
삼성전자 지원보상 신청자 458건 심의 완료...142억 지급,뉴시스,20200612,http://www.newsis.com/view/?id=NISX20200612_0001057564&cID=13001&pID=13000
