제목,언론사,날짜,링크
"“이마트 본사 자리에 크래프톤 사옥 짓는다”… 미래운용, ‘성수동 K...",조선비즈,20240429,https://biz.chosun.com/stock/stock_general/2024/04/29/5DMIVBULE5F3FOMUEPZYZBEC4U/?utm_source=naver&utm_medium=original&utm_campaign=biz
"크래프톤, ‘인조이’ 개발 로드맵 공개",이코노미스트,20240430,https://economist.co.kr/article/view/ecn202404300030
"크래프톤, '인조이' 개발 로드맵 공개 … 이용자 소통 강조",머니S,20240501,https://www.moneys.co.kr/article/2024043017160366490
"크래프톤, 디펜스 더비 '종족 리그' 선보여",지디넷코리아,20240502,https://zdnet.co.kr/view/?no=20240502101849
크래프톤 신사옥 건립 속도…지구단위계획 통과,아시아경제,20240503,https://view.asiae.co.kr/article/2024050308554286460
[게임 TOP 10] 크래프톤 3.29% 올라 업종 내 상승률 상위권,핀포인트뉴스,20240504,https://www.pinpointnews.co.kr/news/articleView.html?idxno=263491
"[이기자의 게임픽] 크래프톤, 배틀그라운드 뛰어넘는 흥행작 내놓나",지디넷코리아,20240505,https://zdnet.co.kr/view/?no=20240504233038
"자산가, 크래프톤 매수 1위…고수는 에이피알에 베팅",한국경제,20240506,https://www.hankyung.com/article/2024050690491
"[게임사 IPO 그 후] 주가 반토막 난 크래프톤, '차기작 흥행' 필수",딜사이트,20240507,https://dealsite.co.kr/articles/121953
"'돌아온 현금부자' 크래프톤, '펍지'로 곳간 다시 채웠다",블로터,20240508,https://www.bloter.net/news/articleView.html?idxno=616014
크래프톤 ‘다크앤다커 모바일’ 테스터 97% “정식 출시하면 하겠다”,국민일보,20240509,https://www.kmib.co.kr/article/view.asp?arcid=0020081077&code=61151111&cp=nv
"목표주가 줄상향…크래프톤, '개미 무덤' 오명 벗나",뉴시스,20240510,https://www.newsis.com/view/?id=NISX20240510_0002730168&cID=10403&pID=15000
[청기홍기]게임주 속 빛나는 '크래프톤'…목표주가↑,비즈워치,20240511,http://news.bizwatch.co.kr/article/market/2024/05/09/0044
"크래프톤·엔씨, 1분기 실적 선방…게임株 주가 '레벨업'",한국경제,20240512,https://www.hankyung.com/article/2024051239581
"크래프톤, AI 및 소프트웨어 신입 채용",데일리한국,20240513,https://daily.hankooki.com/news/articleView.html?idxno=1083763
"크래프톤 렐루게임즈, AI 활용 신작 '즈도' 앞서 해보기",데일리한국,20240514,https://daily.hankooki.com/news/articleView.html?idxno=1084098
"크래프톤, AI-SW 핵심 인재 발굴 위한 신입 채용 실시",OSEN,20240515,http://www.osen.co.kr/article/G1112336207
"크래프톤 배틀그라운드, '에란겔 클래식' 맵 서비스",지디넷코리아,20240516,https://zdnet.co.kr/view/?no=20240516092708
"크래프톤, 배틀그라운드 이스포츠 국제 대회 'PGS 3' 마련",지디넷코리아,20240517,https://zdnet.co.kr/view/?no=20240517111041
